programming,1011001011,プログラミング
malaria,010100,マラリア
pill,010,ピル
rotestant,01011011,プロテスタント
shell,0010,シェル
pianist,001011,ピアニスト
fence,0110,フェンス
watt,010,ワット
skin,101,スキン
stylist,101011,スタイリスト
touring,001011,ツーリング
hristian,1011001,クリスチャン
consent,011011,コンセント
not,01,ノット
hamburger,01100100,ハンバーガー
nine,010,ナイン
polo,010,ポロ
orgao,1101,オルガン
trainer,100100,トレーナー
candy,0110,キャンデー
produce,101010,プロデュース
aze,10,ガーゼ
shadow,00100,シャドー
scout,1001,スカウト
mesh,010,メッシュ
incentive,11011010,インセンティブ
condom,01101,コンドーム
synapse,010110,シナプス
tuner,0100,チューナー
index,1101,インデックス
charisma,0010110,カリスマ
stroke,11010,ストローク
cement,01011,セメント
putt,010,パット
phone,0001,フォーン
wild,011,ワイルド
cherry,00100,チェリー
beat,001,ビート
rough,0010,ラフ
rifle,0110,ライフル
dancer,01100,ダンサー
mind,011,マインド
lineup,01110,ラインアップ
initiative,100010000,イニシア
candle,01110,キャンドル
clone,1001,クローン
documentary,0101011010,ドキュメンタリー
buster,01100,バスター
poly,010,ポリ
caster,01100,キャスター
healthy,010100,ヘルシー
nanie,0100,オナニー
jersey,00100,ジャージー
have,010,ハブ
batter,01000,バッター
blanc,1010,ブラン
arena,1010,アリーナ
ending,11011,エンディング
gag,01,ギャグ
hamster,011100,ハムスター
ketchup,001001,ケチャップ
snap,101,スナップ
slim,101,スリム
honey,0100,ハニー
plasma,10110,プラズマ
holder,01100,ホルダー
inner,1100,インナー
only,110,オンリー
jogging,001011,ジョギング
soap,001,ソープ
praina,00110,ハンニャ
kalium,01001,カリウム
serve,0010,サーブ
stereo,10100,ステレオ
suitcase,0011010,スーツケース
middle,01010,ミドル
coca,010,コカ
stalker,100100,ストーカー
outdoor,011000,アウトドア
wall,010,ウォール
blueberry,10010100,ブルーベリー
bowling,001011,ボウリング
state,1010,ステート
detail,01001,ディテール
hammer,01100,ハンマー
reporter,0100100,レポーター
hearing,001011,ヒアリング
afia,100,マフィア
bypass,01010,バイパス
force,0010,フォース
will,010,ウイル
stocking,1010011,ストッキング
mint,011,ミント
lag,01,ラグ
adviser,110100,アドバイザー
globalization,101010101001,グローバリゼーション
consulting,011011011,コンサルティング
consensus,01101101,コンセンサス
come,010,カム
celery,01010,セロリ
almond,01011,アーモンド
plutonium,10101001,プルトニウム
jar,00,ジャー
slipper,101000,スリッパ
brother,101000,ブラザー
border,00100,ボーダー
ark,01,アーク
sauna,0010,サウナ
cent,011,セント
child,0011,チャイルド
siren,0101,サイレン
ienna,0010,ビエナ
tuning,01011,チューニング
gal,01,ガル
classmate,10101010,クラスメート
third,0001,サード
foundation,001100000,ファンデ
essence,100110,エッセンス
stripe,11010,ストライプ
north,0010,ノース
push,010,プッシュ
grandprix,10110100,グランプリ
nylon,0101,ナイロン
beef,001,ビーフ
slip,101,スリップ
bracelet,0010010,ブレス
cook,001,クック
human,0101,ヒューマン
uslim,1101,ムスリム
liner,0100,ライナー
luna,010,ルナ
acryl,1101,アクリル
cruz,101,クルス
doughnut,0000101,ドーナツ
neon,001,ネオン
micrometer,011010100,マイクロメーター
mirra,0010,ミイラ
combo,0110,コンボ
pit,01,ピット
lot,01,ロット
guidebook,00101001,ガイドブック
missa,0010,ミサ
mosaic,01001,モザイク
chief,0001,チーフ
death,0010,デス
bird,001,バード
romance,010110,ロマンス
wool,001,ウール
cutlet,01101,カツレツ
parka,0010,パーカ
pull,010,プル
well,010,ウェル
harmony,001010,ハーモニー
flute,1010,フルート
working,001011,ワーキング
festa,0110,フェスタ
brandy,10110,ブランデー
magnesium,01101001,マグネシウム
retro,0110,レトロ
angle,1110,アングル
neo,00,ネオ
lavender,0101100,ラベンダー
hurdle,00110,ハードル
multimedia,110010100,マルチメディア
river,0100,リバー
rape,010,レイプ
egg,10,エッグ
climax,10101,クライマックス
shuttle,001010,シャトル
supermarket,0100100101,スーパーマーケット
heavy,0100,ヘビー
renewal,010011,リニューアル
cooling,001011,クーリング
supply,01010,サプライ
syndrome,0111010,シンドローム
propeller,10100100,プロペラ
status,00100,ステ
naming,01011,ネーミング
elegant,101011,エレガント
quick,0010,クイック
cooking,001011,クッキング
gorilla,010010,ゴリラ
horror,00100,ホラー
mixer,0110,ミキサー
equal,1001,イコール
east,011,イースト
othic,0100,ゴジ
sailor,00100,セーラー
now,00,ナウ
handsome,0101010,ハンサム
badge,0100,バッジ
win,01,ウィン
peanuts,001010,ピーナッツ
segment,011011,セグメント
bikini,01010,ビキニ
factor,01100,ファクター
anchor,11000,アンカー
smile,1010,スマイル
azi,10,ナチ
brown,1001,ブラウン
craft,1011,クラフト
closet,10101,クロゼット
collector,00101100,コレクター
balcony,011010,バルコニー
heat,001,ヒート
bottom,00101,ボトム
roux,000,ルー
crew,100,クルー
gauge,0010,ゲージ
gorgeous,0010100,ゴージャス
sexual,01101,セクシャル
knee,000,ニー
illumination,01010101001,イルミネーション
sack,010,サック
journal,000101,ジャーナル
styling,101011,スタイリング
treatment,10011011,トリートメント
edge,100,エッジ
golfer,01100,ゴルファー
partition,00101001,パーティション
rye,00,ライ
canoe,0100,カヌー
defense,010110,ディフェンス
trump,1011,トランプ
penalty,010110,ペナルティー
magma,0110,マグマ
editor,10100,エディター
cruise,10010,クルーズ
pierrot,000100,ピエロ
pivot,0101,ピボット
loose,0010,ルーズ
artell,11010,カルテル
facsimile,01101010,ファクシミリ
crown,1001,クラウン
save,010,セーブ
reset,0101,リセット
erotic,10101,エロチック
slum,101,スラム
headlight,01001001,ヘッドライト
update,11010,アップデート
oolong,01010,ウーロン
steering,1001011,ステアリング
trust,1011,トラスト
paradigm,0101010,パラダイム
pixel,0111,ピクセル
moon,001,ムーン
safe,010,セーフ
soda,010,ソーダ
panorama,0101010,パノラマ
policy,01010,ポリシー
mug,01,マグ
gigahertz,01010110,ギガヘルツ
draft,1000,ドラ
retire,01000,リタイア
curl,001,カール
safety,01010,セーフティー
softball,0111010,ソフトボール
itan,101,チタン
hybrid,01101,ハイブリッド
must,011,マスト
oasis,0101,オアシス
casino,01010,カジノ
spike,1010,スパイク
tarte,0110,タルト
fiction,011001,フィクション
ware,000,ウェア
jumper,01100,ジャンパー
central,011101,セントラル
value,0100,バリュー
finder,01100,ファインダー
penguin,011001,ペンギン
roast,0011,ロースト
sister,01100,シスター
singer,01100,シンガー
farm,001,ファーム
gain,001,ゲイン
topping,010011,トッピング
piston,01101,ピストン
sampling,0111011,サンプリング
chou,000,シュー
chime,0010,チャイム
person,00101,パーソン
fast,011,ファースト
professional,10101000101,プロフェッショナル
propose,101010,プロポーズ
look,001,ルック
ammonia,110100,アンモニア
train,1001,トレーン
yell,010,エール
napkin,01101,ナプキン
finance,010110,ファイナンス
mousse,00010,ムース
escalate,1101010,エスカレート
query,0010,クエリー
ranger,01100,レンジャー
loft,011,ロフト
official,0101001,オフィシャル
cosmetic,0110101,コスメチック
salesman,0101101,セールスマン
hazard,01001,ハザード
blow,100,ブロー
product,101011,プロダクト
meta,010,メタ
vodka,0100,ウォッカ
promotion,10101001,プロモーション
condenser,01101100,コンデンサー
compliance,011101110,コンプライアンス
snow,100,スノー
plain,1001,プレーン
guts,010,ガッツ
salmon,00101,サーモン
rucksack,0101010,リュックサック
encore,11010,アンコール
intelligentsiya,11001010100100,インテリゲンチャ
cluster,101100,クラスター
eep,01,ジープ
payoff,00110,ペイオフ
liberal,010101,リベラル
iking,1011,バイキング
bust,011,バスト
virtual,001001,バーチャル
mountain,0011001,マウンテン
remote,01010,リモート
shoulder,0010100,ショルダー
charity,001010,チャリティー
trauma,10010,トラウマ
fight,0010,ファイト
grill,1010,グリル
coaster,001100,コースター
pound,0011,ポンド
lotion,01001,ローション
gang,011,ギャング
collagen,0010100,コラゲ
ship,001,シップ
princess,1011010,プリンセス
motivation,010101001,モチベーション
rum,01,ラム
den,01,エデン
straw,1100,ストロー
der,00,デア
al,1,アル
enter,1100,エンター
cylinder,0101100,シリンダー
tough,0010,タフ
mes,01,メス
highvision,000100101,ハイビジョン
roof,001,ルーフ
waltz,0110,ワルツ
objet,1100,オブジェ
sedan,0101,セダン
chair,0000,チェア
focus,0101,フォーカス
flooring,1001011,フローリング
bouquet,001000,ブーケ
it,1,イット
thanol,10101,エタノール
kali,010,カリ
theory,00010,セオリー
del,01,デル
wrestler,0010100,レスラー
roller,00100,ローラー
cutsewn,010100,カットソー
cleaner,100100,クリーナー
tuna,010,ツナ
pulp,011,パルプ
biscuit,011000,ビスキュイ
blind,1011,ブラインド
handbag,011101,ハンドバッグ
basil,0101,バジル
march,0010,マーチ
affein,01001,カフェイン
cube,010,キューブ
great,1001,グレート
foul,001,ファウル
pendant,011011,ペンダント
reel,001,リール
crane,1001,クレーン
shorts,00010,ショーツ
dead,010,デッド
nano,010,ナノ
picnic,01101,ピクニック
footer,00100,フッター
recruit,011001,リクルート
illustrator,0101110100,イラストレーター
estern,11001,ウエスタン
thinner,001100,シンナー
jewelry,000100,ジュエリー
stewardess,000100000,スッチー
di,0,ディ
website,011010,ウェブサイト
cinema,01000,シネ
strobo,11010,ストロボ
pantie,01100,パンティー
banner,00100,バナー
pub,01,パブ
fighter,000100,ファイター
mango,0110,マンゴー
motto,0100,モットー
setup,0101,セットアップ
baroque,010100,バロック
history,011010,ヒストリー
eagle,0110,イーグル
gratin,10101,グラタン
kombinat,0110101,コンビナート
dilemma,010110,ジレンマ
nude,010,ヌード
fastener,0100100,ファスナー
gift,011,ギフト
sari,010,サリー
tap,01,タップ
daily,0010,デーリー
killer,00100,キラー
giant,0111,ジャイアント
mound,0011,マウンド
island,01011,アイランド
aqua,100,アクア
cue,00,キュー
ir,0,サー
spirit,10101,スピリット
conte,0110,コント
scooter,100100,スクーター
tyrol,0101,スチロール
cello,0010,チェロ
chimpanzee,001101100,チンパンジー
hatch,0100,ハッチ
fish,010,フィッシュ
phoenix,000101,フェニックス
foot,001,フット
frontier,1011000,フロンティア
boxer,0110,ボクサー
aroma,1010,アロマ
coconut,010101,ココナッツ
consomme,0110010,コンソメ
joule,0010,ジュール
sporty,10010,スポーティー
leaf,001,リーフ
glucose,101010,グルコース
sarin,0101,サリン
democracy,01011010,デモクラシー
hanger,01100,ハンガー
badminton,01101101,バドミントン
ethan,1001,メタン
therapy,001010,セラピー
bug,01,バグ
personality,0010101010,パーソナリティー
financial,01011001,ファイナンシャル
hertz,0110,ヘルツ
clock,1010,クロック
surfing,001010,サーフィン
felt,011,フェルト
matrix,01101,マトリックス
eurose,01010,ノイローゼ
videotape,01001010,ビデオテープ
beau,000,ボー
escalator,11010100,エスカレーター
jeanspants,000010100,ジーパン
parking,001011,パーキング
bean,001,ビーン
pain,001,ペイン
potential,01011001,ポテンシャル
lodge,0100,ロッジ
cabin,0101,キャビン
sugar,0100,シュガー
bargain,001001,バーゲン
bonnet,01101,ボンネット
mart,001,マート
meet,001,ミート
your,000,ユア
looks,0011,ルックス
rotor,0100,ローター
ego,10,エゴ
nicotine,0101010,ニコチン
nickname,0101010,ニックネーム
bazaar,01000,バザー
perfect,001011,パーフェクト
instructor,111101100,インストラクター
controller,011100100,コントローラー
tight,0010,タイト
baseball,0101010,ベースボール
clitoris,1010101,クリトリス
platina,101010,プラチナ
motion,01001,モーション
guy,00,ガイ
thrill,01010,スリル
factory,011010,ファクトリー
blond,1011,ブロンド
synchro,011010,シンクロ
batting,010011,バッティング
burger,00100,バーガー
boutique,0010100,ブティック
racer,0100,レーサー
southern,0010001,サザン
rod,01,ロッド
rose,010,ローズ
rotary,01010,ロータリー
eros,101,エロス
commando,0010110,コマンド
cinnamon,0010101,シナモン
chocolat,0010100,ショコラ
scanner,100100,スキャナー
sen,01,セン
import,11001,インポート
delicate,0101010,デリケート
hub,01,ハブ
okra,110,オクラ
stamina,101010,スタミナ
purple,00110,パープル
brassiere,10001000,ブラジャー
miniature,01010000,ミニチュア
racket,00101,ラケット
oriental,1001101,オリエンタル
pineapple,01001010,パイナップル
apparel,010101,アパレル
therapist,00101011,セラピスト
soprano,011010,ソプラノ
waist,0011,ウエスト
sweat,1010,スウェット
builder,001100,ビルダー
